"","regulatory regions","TF motif","motif score","Target_gene"
"2017","chr12_35294416_35295333_Ahr","EHF",13.1514064303626,"Ahr"
"2018","chr12_35291592_35292512_Ahr","EHF",15.790222586104,"Ahr"
"2019","chr14_16483689_16484535_Rarb","EHF",12.2950656342493,"Rarb"
"2020","chr14_17414087_17414969_Thrb","EHF",14.1999402565521,"Thrb"
"2021","chr14_17872992_17873816_Thrb","EHF",12.877058598064,"Thrb"
"2022","chr15_37242881_37243501_Grhl2","EHF",15.1246520162471,"Grhl2"
"2023","chr15_36993232_36994148_Grhl2","EHF",14.5452911293185,"Grhl2"
"2024","chr15_37418487_37419407_Grhl2","EHF",16.0374122084622,"Grhl2"
"2025","chr2_103209362_103210278_Ehf","EHF",12.8850027004043,"Ehf"
"2026","chr2_103343360_103344271_Ehf","EHF",11.5916839006899,"Ehf"
"2027","chr2_103423791_103424342_Ehf","EHF",12.0337819649154,"Ehf"
"2028","chr2_103466910_103467811_Ehf","EHF",11.6792054377547,"Ehf"
"2029","chr3_135628476_135629356_Nfkb1","EHF",11.7750519434564,"Nfkb1"
"2030","chr4_82516123_82517026_Nfib","EHF",12.6488300024982,"Nfib"
"2031","chr4_98003687_98004638_Nfia","EHF",11.8536107711515,"Nfia"
"2032","chr4_154480068_154480787_Prdm16","EHF",14.7041639764533,"Prdm16"
"2033","chr4_154449992_154450841_Prdm16","EHF",11.4888045860087,"Prdm16"
"2034","chr5_77383954_77384814_Rest","EHF",11.5816658504157,"Rest"
"2035","chr5_77109672_77110589_Rest","EHF",13.349745352382,"Rest"
"2036","chr5_77192977_77193828_Rest","EHF",11.8618928806731,"Rest"
"2037","chr5_136608545_136609459_Cux1","EHF",13.3489588984223,"Cux1"
"2038","chr6_72623733_72624668_Tcf7l1","EHF",13.8974731915005,"Tcf7l1"
"2039","chr6_72641214_72642117_Tcf7l1","EHF",12.4614232388237,"Tcf7l1"
"2040","chr6_144620882_144621778_Sox5","EHF",13.7240830422703,"Sox5"
"2041","chr6_144928913_144929783_Sox5","EHF",12.8503320307184,"Sox5"
"2042","chr6_144916847_144917754_Sox5","EHF",13.4766097839076,"Sox5"
"2043","chr6_144919469_144920366_Sox5","EHF",15.6391922363195,"Sox5"
"2044","chr7_112696933_112697821_Tead1","EHF",13.8799687459318,"Tead1"
"2045","chr7_112823399_112824313_Tead1","EHF",12.2741778025692,"Tead1"
"2046","chr7_112728073_112728930_Tead1","EHF",14.1874360259395,"Tead1"
"2047","chr7_112471877_112472745_Tead1","EHF",12.3670870951592,"Tead1"
"2048","chr7_112717521_112718419_Tead1","EHF",15.252362027656,"Tead1"
"2049","chr7_112593351_112594258_Tead1","EHF",14.5226776952775,"Tead1"
"2050","chr8_84731338_84732144_Nfix","EHF",12.5469192388644,"Nfix"
"2051","chr8_84656569_84657470_Nfix","EHF",17.0008247339607,"Nfix"
"2052","chr9_63698498_63699390_Smad3","EHF",14.276084513492,"Smad3"
"2053","chr9_63968292_63969164_Smad3","EHF",12.2777407529552,"Smad3"
"2054","chr9_63960190_63960990_Smad3","EHF",15.1923079728069,"Smad3"
"2055","chr12_73012235_73013148_Six4","EHF",15.4161425533822,"Six4"
"2056","chr16_42674717_42675629_Zbtb20","EHF",16.480294363117,"Zbtb20"
"2057","chr16_42865799_42866789_Zbtb20","EHF",12.6885611678484,"Zbtb20"
"2058","chr16_42720300_42721208_Zbtb20","EHF",12.0358966578717,"Zbtb20"
"2059","chr16_50596427_50597316_Bbx","EHF",12.0739008863057,"Bbx"
"2060","chr19_41495286_41496179_Lcor","EHF",12.8024243006957,"Lcor"
"2061","chr19_41347059_41347958_Lcor","EHF",14.1487563751481,"Lcor"
"2062","chr5_122030875_122031606_Cux2","EHF",12.258987895201,"Cux2"
"2063","chr5_122026506_122027336_Cux2","EHF",16.6507573257734,"Cux2"
"2064","chr1_168597912_168598826_Pbx1","EHF",12.1310285634549,"Pbx1"
"2065","chr1_168283386_168284224_Pbx1","EHF",13.9924385236144,"Pbx1"
"2066","chr1_168334656_168335541_Pbx1","EHF",15.8706231551041,"Pbx1"
"2067","chr12_73687166_73688059_Hif1a","EHF",12.6962764129158,"Hif1a"
"2068","chr12_73867321_73868208_Hif1a","EHF",13.7664705189899,"Hif1a"
"2069","chr12_73764430_73765313_Hif1a","EHF",12.8241341922587,"Hif1a"
"2070","chr6_115321721_115322641_Pparg","EHF",14.4931658571617,"Pparg"
"2071","chr9_32745854_32746768_Ets1","EHF",14.6909356408761,"Ets1"
"2072","chr9_32709277_32710062_Ets1","EHF",13.3034626571569,"Ets1"
"2073","chr9_32615645_32616555_Ets1","EHF",12.6066761607643,"Ets1"
"2074","chr9_44691638_44692527_Kmt2a","EHF",12.0501118783902,"Kmt2a"
"2075","chr9_44806970_44807892_Kmt2a","EHF",12.0487025630481,"Kmt2a"
"2076","chr12_72820728_72821644_Six1","EHF",11.9078835103167,"Six1"
"2077","chr15_50974569_50975454_Trps1","EHF",11.7832737703237,"Trps1"
"2078","chr18_5440315_5441168_Zeb1","EHF",11.5563001174356,"Zeb1"
"2079","chr2_33874109_33874942_Lmx1b","EHF",16.4612489959511,"Lmx1b"
"2080","chr2_33616005_33616896_Lmx1b","EHF",12.5946554975914,"Lmx1b"
"2081","chr2_33555240_33556117_Lmx1b","EHF",14.2538383880216,"Lmx1b"
"2082","chr2_116066930_116067722_Meis2","EHF",12.5643164582083,"Meis2"
"2083","chr2_115997369_115998276_Meis2","EHF",14.3617691517102,"Meis2"
"2084","chr2_168584549_168585445_Nfatc2","EHF",13.781684945795,"Nfatc2"
"2085","chr2_168632989_168633717_Nfatc2","EHF",11.6598301493769,"Nfatc2"
"2086","chr3_99174692_99175588_Tbx15","EHF",12.654443819126,"Tbx15"
"2087","chr3_99245059_99245954_Tbx15","EHF",12.0576808545285,"Tbx15"
"2088","chr12_85630941_85631824_Fos","EHF",13.1805401062333,"Fos"
"2089","chr12_85574735_85575642_Fos","EHF",13.0429845463597,"Fos"
"2090","chr16_87784162_87785054_Bach1","EHF",11.9451406715426,"Bach1"
"2091","chr17_86731819_86732726_Epas1","EHF",15.3926904867158,"Epas1"
"2092","chr19_28850224_28851133_Glis3","EHF",14.214746923745,"Glis3"
"2093","chr19_28827509_28828404_Glis3","EHF",11.6123818793477,"Glis3"
"2094","chr19_28776635_28777530_Glis3","EHF",17.4320593663102,"Glis3"
"2095","chr2_75772323_75773240_Nfe2l2","EHF",12.5878900737057,"Nfe2l2"
"2096","chr2_75768103_75768912_Nfe2l2","EHF",12.019614871175,"Nfe2l2"
"2097","chr2_75633331_75634240_Nfe2l2","EHF",13.827181358018,"Nfe2l2"
"2098","chr4_95075375_95076055_Jun","EHF",12.9481391096138,"Jun"
"2099","chr4_95192815_95193731_Jun","EHF",14.496154650317,"Jun"
"2100","chr4_95143403_95144287_Jun","EHF",14.0251109092079,"Jun"
"2101","chr8_84731338_84732144_Junb","EHF",12.5469192388644,"Junb"
"2102","chr8_84770305_84771226_Junb","EHF",14.5202662879374,"Junb"
"2103","chr8_84921303_84922221_Junb","EHF",13.10579104615,"Junb"
"2104","chr8_84945414_84946299_Junb","EHF",12.5037814503532,"Junb"
"2105","chr17_87522263_87523151_Epcam","EHF",14.50694743778,"Epcam"
"2106","chr17_87501688_87502610_Epcam","EHF",13.1399679856808,"Epcam"
"2107","chr9_63757738_63758644_Smad3","EHF",12.3048271694061,"Smad3"
"2108","chr1_190170249_190171137_Prox1","EHF",11.4995080318722,"Prox1"
"2109","chr2_33639125_33640052_Lmx1b","EHF",12.1068850262784,"Lmx1b"
"2110","chr2_116065357_116066261_Meis2","EHF",11.9366220033224,"Meis2"
"2111","chr9_21015427_21016242_Icam1","EHF",13.2469518441137,"Icam1"
"2112","chr1_39398909_39399752_Npas2","GRHL2",12.3784028434838,"Npas2"
"2113","chr1_85824647_85825557_Sp100","GRHL2",12.7563395515454,"Sp100"
"2114","chr1_85828734_85829649_Sp100","GRHL2",12.8919013810537,"Sp100"
"2115","chr10_42134921_42135824_Foxo3","GRHL2",14.0141946944005,"Foxo3"
"2116","chr14_16483689_16484535_Rarb","GRHL2",13.0351990928196,"Rarb"
"2117","chr14_17457616_17458515_Thrb","GRHL2",14.5955426054577,"Thrb"
"2118","chr14_17872992_17873816_Thrb","GRHL2",13.0206412369442,"Thrb"
"2119","chr2_103466910_103467811_Ehf","GRHL2",13.9876601511846,"Ehf"
"2120","chr2_103238780_103239671_Ehf","GRHL2",12.2293006776834,"Ehf"
"2121","chr3_135885882_135886652_Nfkb1","GRHL2",14.8077450237869,"Nfkb1"
"2122","chr4_154585566_154586412_Prdm16","GRHL2",13.7817083438468,"Prdm16"
"2123","chr5_77369055_77369962_Rest","GRHL2",12.8698535753949,"Rest"
"2124","chr6_72677053_72677985_Tcf7l1","GRHL2",16.1070159105735,"Tcf7l1"
"2125","chr6_72740374_72741224_Tcf7l1","GRHL2",15.6377782770072,"Tcf7l1"
"2126","chr6_72653186_72654083_Tcf7l1","GRHL2",16.4193127425801,"Tcf7l1"
"2127","chr6_144620882_144621778_Sox5","GRHL2",15.3739836997724,"Sox5"
"2128","chr9_63677570_63678034_Smad3","GRHL2",11.5586844349577,"Smad3"
"2129","chr10_57499390_57500288_Hsf2","GRHL2",14.1341436076507,"Hsf2"
"2130","chr10_87271895_87272811_Ascl1","GRHL2",12.8539176909636,"Ascl1"
"2131","chr10_87417468_87418381_Ascl1","GRHL2",12.8539176909636,"Ascl1"
"2132","chr12_27356958_27357828_Sox11","GRHL2",12.0652323684587,"Sox11"
"2133","chr12_73098267_73099194_Six4","GRHL2",12.027922068524,"Six4"
"2134","chr12_73205993_73206845_Six4","GRHL2",14.8077450237869,"Six4"
"2135","chr16_50673146_50674060_Bbx","GRHL2",15.1563652197534,"Bbx"
"2136","chr19_41347059_41347958_Lcor","GRHL2",13.5495476027347,"Lcor"
"2137","chr19_41628947_41629794_Lcor","GRHL2",17.1485865248979,"Lcor"
"2138","chr19_41454746_41455649_Lcor","GRHL2",14.7987848493357,"Lcor"
"2139","chr5_122030875_122031606_Cux2","GRHL2",12.6253899255293,"Cux2"
"2140","chr5_121819831_121820663_Cux2","GRHL2",13.3979642166509,"Cux2"
"2141","chr8_77132689_77133575_Nr3c2","GRHL2",12.081343399842,"Nr3c2"
"2142","chr9_32413514_32414340_Ets1","GRHL2",14.5911182170591,"Ets1"
"2143","chr9_44802647_44803566_Kmt2a","GRHL2",12.157192669738,"Kmt2a"
"2144","chr9_45042191_45043008_Kmt2a","GRHL2",15.9035037939178,"Kmt2a"
"2145","chr9_44806970_44807892_Kmt2a","GRHL2",12.2293006776834,"Kmt2a"
"2146","chr12_73098267_73099194_Six1","GRHL2",12.027922068524,"Six1"
"2147","chr12_72820728_72821644_Six1","GRHL2",14.1574300570079,"Six1"
"2148","chr19_18871646_18872561_Rorb","GRHL2",11.5295925908968,"Rorb"
"2149","chr2_168584549_168585445_Nfatc2","GRHL2",11.8296970066617,"Nfatc2"
"2150","chr3_99402171_99403093_Tbx15","GRHL2",14.9358711513225,"Tbx15"
"2151","chr7_116179517_116180410_Sox6","GRHL2",13.7441924079383,"Sox6"
"2152","chr10_128143401_128144302_Stat2","GRHL2",12.7007373501478,"Stat2"
"2153","chr12_85630941_85631824_Fos","GRHL2",11.4975456750822,"Fos"
"2154","chr2_75776782_75777687_Nfe2l2","GRHL2",12.2293006776834,"Nfe2l2"
"2155","chr4_32337428_32338274_Bach2","GRHL2",11.844478908041,"Bach2"
"2156","chr4_95075375_95076055_Jun","GRHL2",15.8158546767056,"Jun"
"2157","chr4_95187873_95188784_Jun","GRHL2",11.6791184461117,"Jun"
"2158","chr4_94854077_94854968_Jun","GRHL2",11.7293679294595,"Jun"
"2159","chr8_84770305_84771226_Junb","GRHL2",11.9369526349235,"Junb"
"2160","chr8_84788666_84789521_Junb","GRHL2",12.7440378589517,"Junb"
"2161","chr8_84921303_84922221_Junb","GRHL2",14.6226736040846,"Junb"
"2162","chr15_37232668_37233492_Grhl2","GRHL2",12.0652052962459,"Grhl2"
"2163","chr1_39260706_39261617_Npas2","JUNB",16.0607391415122,"Npas2"
"2164","chr1_39398909_39399752_Npas2","JUNB",13.491341003977,"Npas2"
"2165","chr10_42107235_42108102_Foxo3","JUNB",16.0607391415122,"Foxo3"
"2166","chr10_42269099_42269997_Foxo3","JUNB",13.651096185223,"Foxo3"
"2167","chr12_35291592_35292512_Ahr","JUNB",13.5772753439182,"Ahr"
"2168","chr14_17414087_17414969_Thrb","JUNB",13.18448638387,"Thrb"
"2169","chr16_92653842_92654548_Runx1","JUNB",12.5456923702536,"Runx1"
"2170","chr16_92823409_92824267_Runx1","JUNB",13.3534487808353,"Runx1"
"2171","chr16_92616619_92617511_Runx1","JUNB",12.8391868125581,"Runx1"
"2172","chr19_55865415_55866340_Tcf7l2","JUNB",13.2946888562597,"Tcf7l2"
"2173","chr2_103343360_103344271_Ehf","JUNB",12.946304272389,"Ehf"
"2174","chr2_103238780_103239671_Ehf","JUNB",15.4618933615144,"Ehf"
"2175","chr3_135521727_135522633_Nfkb1","JUNB",16.0669959218528,"Nfkb1"
"2176","chr3_135527501_135528395_Nfkb1","JUNB",13.6590999425104,"Nfkb1"
"2177","chr3_135731143_135732018_Nfkb1","JUNB",15.3564430629505,"Nfkb1"
"2178","chr4_82516123_82517026_Nfib","JUNB",12.8346720797715,"Nfib"
"2179","chr6_72641214_72642117_Tcf7l1","JUNB",13.3932569823556,"Tcf7l1"
"2180","chr7_112696933_112697821_Tead1","JUNB",13.9038430726376,"Tead1"
"2181","chr7_112717521_112718419_Tead1","JUNB",15.8343108992318,"Tead1"
"2182","chr1_190155707_190156574_Prox1","JUNB",13.3610196078546,"Prox1"
"2183","chr10_87417468_87418381_Ascl1","JUNB",13.197437273759,"Ascl1"
"2184","chr12_27393195_27393892_Sox11","JUNB",12.9718454429878,"Sox11"
"2185","chr16_42674717_42675629_Zbtb20","JUNB",13.0599174216023,"Zbtb20"
"2186","chr16_42745928_42746804_Zbtb20","JUNB",14.2678945437487,"Zbtb20"
"2187","chr16_50594630_50595552_Bbx","JUNB",17.218326390629,"Bbx"
"2188","chr16_50596427_50597316_Bbx","JUNB",14.0505456216187,"Bbx"
"2189","chr16_50673146_50674060_Bbx","JUNB",15.9952998604985,"Bbx"
"2190","chr19_41454746_41455649_Lcor","JUNB",13.3770829891239,"Lcor"
"2191","chr5_122287913_122288777_Cux2","JUNB",13.9246818902305,"Cux2"
"2192","chr5_122268894_122269786_Cux2","JUNB",13.6088041007123,"Cux2"
"2193","chr9_49874839_49875654_Ncam1","JUNB",16.3677173982159,"Ncam1"
"2194","chr9_72088958_72089884_Tcf12","JUNB",13.1514425911809,"Tcf12"
"2195","chr1_168597912_168598826_Pbx1","JUNB",12.2618411148829,"Pbx1"
"2196","chr12_73755361_73756255_Hif1a","JUNB",16.4363756247851,"Hif1a"
"2197","chr6_115318602_115319507_Pparg","JUNB",13.7875111036042,"Pparg"
"2198","chr9_32708172_32708971_Ets1","JUNB",11.6175657144366,"Ets1"
"2199","chr9_32413514_32414340_Ets1","JUNB",12.958607442147,"Ets1"
"2200","chr9_32629408_32630231_Ets1","JUNB",11.6460540167001,"Ets1"
"2201","chr9_32730366_32731258_Ets1","JUNB",14.394466840032,"Ets1"
"2202","chr9_45042191_45043008_Kmt2a","JUNB",13.8096180997572,"Kmt2a"
"2203","chr9_45059894_45060757_Kmt2a","JUNB",13.5363967417685,"Kmt2a"
"2204","chr15_50974569_50975454_Trps1","JUNB",12.8098472427393,"Trps1"
"2205","chr18_5440315_5441168_Zeb1","JUNB",12.4328504522614,"Zeb1"
"2206","chr18_5414146_5415055_Zeb1","JUNB",13.567807166005,"Zeb1"
"2207","chr2_33582329_33583245_Lmx1b","JUNB",12.7611758516096,"Lmx1b"
"2208","chr2_33555240_33556117_Lmx1b","JUNB",13.3152727414794,"Lmx1b"
"2209","chr2_115923076_115923981_Meis2","JUNB",13.9081348564492,"Meis2"
"2210","chr2_168737607_168738516_Nfatc2","JUNB",11.6531500034989,"Nfatc2"
"2211","chr2_168798869_168799800_Nfatc2","JUNB",12.8666261501735,"Nfatc2"
"2212","chr3_99187807_99188622_Tbx15","JUNB",13.9038430726376,"Tbx15"
"2213","chr7_116179517_116180410_Sox6","JUNB",13.2786786475056,"Sox6"
"2214","chr12_85459395_85460288_Fos","JUNB",12.0358080458882,"Fos"
"2215","chr16_29945738_29946668_Hes1","JUNB",12.934859008998,"Hes1"
"2216","chr16_30180515_30181440_Hes1","JUNB",12.9565919029889,"Hes1"
"2217","chr16_87665124_87665986_Bach1","JUNB",15.9553161447027,"Bach1"
"2218","chr16_87602542_87603436_Bach1","JUNB",13.6734721319689,"Bach1"
"2219","chr17_86537064_86537781_Epas1","JUNB",11.691605588764,"Epas1"
"2220","chr19_28621360_28622273_Glis3","JUNB",13.5467908780344,"Glis3"
"2221","chr2_75621877_75622796_Nfe2l2","JUNB",13.9395798380826,"Nfe2l2"
"2222","chr4_32179519_32180418_Bach2","JUNB",14.6688003837296,"Bach2"
"2223","chr4_95153597_95154500_Jun","JUNB",12.0090942274684,"Jun"
"2224","chr4_95187873_95188784_Jun","JUNB",14.1412241183451,"Jun"
"2225","chr4_95143403_95144287_Jun","JUNB",13.4103759596532,"Jun"
"2226","chr10_43517765_43518555_Cd24a","JUNB",13.4526835166202,"Cd24a"
"2227","chr10_43783036_43783953_Cd24a","JUNB",13.3152727414794,"Cd24a"
"2228","chr17_87609379_87610239_Epcam","JUNB",13.2786786475056,"Epcam"
"2229","chr1_39260706_39261617_Npas2","JUND",16.2311797409107,"Npas2"
"2230","chr1_39398909_39399752_Npas2","JUND",13.1375074123403,"Npas2"
"2231","chr10_42107235_42108102_Foxo3","JUND",16.2311797409107,"Foxo3"
"2232","chr10_42269099_42269997_Foxo3","JUND",14.0749169394387,"Foxo3"
"2233","chr12_35291592_35292512_Ahr","JUND",13.4157156116682,"Ahr"
"2234","chr14_17414087_17414969_Thrb","JUND",12.8486630274764,"Thrb"
"2235","chr16_92653842_92654548_Runx1","JUND",12.567560832261,"Runx1"
"2236","chr16_92823409_92824267_Runx1","JUND",12.8245898749292,"Runx1"
"2237","chr16_92616619_92617511_Runx1","JUND",11.8870544875295,"Runx1"
"2238","chr19_55865415_55866340_Tcf7l2","JUND",12.8620715035538,"Tcf7l2"
"2239","chr2_103343360_103344271_Ehf","JUND",12.9689972485645,"Ehf"
"2240","chr2_103238780_103239671_Ehf","JUND",15.6565973081824,"Ehf"
"2241","chr3_135521727_135522633_Nfkb1","JUND",16.0729006480669,"Nfkb1"
"2242","chr3_135527501_135528395_Nfkb1","JUND",14.4399939649321,"Nfkb1"
"2243","chr3_135498684_135499573_Nfkb1","JUND",11.8065420949189,"Nfkb1"
"2244","chr3_135731143_135732018_Nfkb1","JUND",15.2277524153384,"Nfkb1"
"2245","chr4_82516123_82517026_Nfib","JUND",11.7733079755358,"Nfib"
"2246","chr6_72641214_72642117_Tcf7l1","JUND",12.882890589086,"Tcf7l1"
"2247","chr7_112696933_112697821_Tead1","JUND",14.0193667752676,"Tead1"
"2248","chr7_112717521_112718419_Tead1","JUND",15.8887413753206,"Tead1"
"2249","chr1_190155707_190156574_Prox1","JUND",13.2149674103367,"Prox1"
"2250","chr10_87417468_87418381_Ascl1","JUND",12.9013025621104,"Ascl1"
"2251","chr12_27393195_27393892_Sox11","JUND",13.0079489815481,"Sox11"
"2252","chr16_42674717_42675629_Zbtb20","JUND",12.336899552765,"Zbtb20"
"2253","chr16_42745928_42746804_Zbtb20","JUND",14.5358201687128,"Zbtb20"
"2254","chr16_50594630_50595552_Bbx","JUND",16.7823009788894,"Bbx"
"2255","chr16_50596427_50597316_Bbx","JUND",13.853255442182,"Bbx"
"2256","chr16_50673146_50674060_Bbx","JUND",16.2542219570523,"Bbx"
"2257","chr19_41454746_41455649_Lcor","JUND",13.8048440713416,"Lcor"
"2258","chr5_122287913_122288777_Cux2","JUND",14.1867922619454,"Cux2"
"2259","chr5_122268894_122269786_Cux2","JUND",13.4431097264237,"Cux2"
"2260","chr9_49874839_49875654_Ncam1","JUND",16.4863660241905,"Ncam1"
"2261","chr9_72088958_72089884_Tcf12","JUND",12.6893435795523,"Tcf12"
"2262","chr1_168597912_168598826_Pbx1","JUND",12.1597682925157,"Pbx1"
"2263","chr12_73755361_73756255_Hif1a","JUND",16.2164899400668,"Hif1a"
"2264","chr6_115318602_115319507_Pparg","JUND",14.1292255582407,"Pparg"
"2265","chr8_76912568_76913416_Nr3c2","JUND",12.3083224467074,"Nr3c2"
"2266","chr9_32708172_32708971_Ets1","JUND",11.9777570320305,"Ets1"
"2267","chr9_32413514_32414340_Ets1","JUND",12.1487952404224,"Ets1"
"2268","chr9_32629408_32630231_Ets1","JUND",12.3001871154766,"Ets1"
"2269","chr9_32730366_32731258_Ets1","JUND",14.6299963439765,"Ets1"
"2270","chr9_45042191_45043008_Kmt2a","JUND",14.5108881245808,"Kmt2a"
"2271","chr9_45059894_45060757_Kmt2a","JUND",12.9716623927817,"Kmt2a"
"2272","chr15_50974569_50975454_Trps1","JUND",12.4031280889155,"Trps1"
"2273","chr18_5440315_5441168_Zeb1","JUND",11.7456460389689,"Zeb1"
"2274","chr18_5414146_5415055_Zeb1","JUND",13.1414298564363,"Zeb1"
"2275","chr2_33582329_33583245_Lmx1b","JUND",12.1739289929936,"Lmx1b"
"2276","chr2_33555240_33556117_Lmx1b","JUND",12.9554194042595,"Lmx1b"
"2277","chr2_115997369_115998276_Meis2","JUND",11.7540444183307,"Meis2"
"2278","chr2_115923076_115923981_Meis2","JUND",13.7633682220308,"Meis2"
"2279","chr2_168737607_168738516_Nfatc2","JUND",12.3251494368848,"Nfatc2"
"2280","chr2_168798869_168799800_Nfatc2","JUND",12.6027738858376,"Nfatc2"
"2281","chr3_99187807_99188622_Tbx15","JUND",14.0193667752676,"Tbx15"
"2282","chr7_116179517_116180410_Sox6","JUND",13.8427728723006,"Sox6"
"2283","chr16_29945738_29946668_Hes1","JUND",12.4733373538065,"Hes1"
"2284","chr16_30180515_30181440_Hes1","JUND",12.7485772966769,"Hes1"
"2285","chr16_87665124_87665986_Bach1","JUND",15.8008832533804,"Bach1"
"2286","chr16_87602542_87603436_Bach1","JUND",13.3956948934834,"Bach1"
"2287","chr17_86537064_86537781_Epas1","JUND",12.2368344612199,"Epas1"
"2288","chr19_28621360_28622273_Glis3","JUND",13.5666218974344,"Glis3"
"2289","chr2_75621877_75622796_Nfe2l2","JUND",13.4088128867763,"Nfe2l2"
"2290","chr4_32179519_32180418_Bach2","JUND",15.0903943192971,"Bach2"
"2291","chr4_95153597_95154500_Jun","JUND",12.2153184566868,"Jun"
"2292","chr4_95187873_95188784_Jun","JUND",14.5830541428457,"Jun"
"2293","chr4_95143403_95144287_Jun","JUND",12.7874516837825,"Jun"
"2294","chr10_43517765_43518555_Cd24a","JUND",13.5017703233119,"Cd24a"
"2295","chr10_43783036_43783953_Cd24a","JUND",12.9554194042595,"Cd24a"
"2296","chr17_87609379_87610239_Epcam","JUND",13.8427728723006,"Epcam"
"2297","chr1_39398909_39399752_Npas2","TCF4",12.4429249023762,"Npas2"
"2298","chr1_85740693_85741598_Sp100","TCF4",13.1957428983006,"Sp100"
"2299","chr10_42134921_42135824_Foxo3","TCF4",12.4924456523728,"Foxo3"
"2300","chr10_42072448_42073325_Foxo3","TCF4",12.0995458149403,"Foxo3"
"2301","chr10_42269099_42269997_Foxo3","TCF4",12.0469751507243,"Foxo3"
"2302","chr14_17428959_17429825_Thrb","TCF4",12.2103965758606,"Thrb"
"2303","chr15_37432167_37433070_Grhl2","TCF4",11.8646795574332,"Grhl2"
"2304","chr15_37418487_37419407_Grhl2","TCF4",13.5314806825544,"Grhl2"
"2305","chr16_92673920_92674806_Runx1","TCF4",13.6857126843357,"Runx1"
"2306","chr16_92656525_92657434_Runx1","TCF4",12.4827724944894,"Runx1"
"2307","chr2_103423791_103424342_Ehf","TCF4",11.7465658589378,"Ehf"
"2308","chr4_82915249_82916134_Nfib","TCF4",11.875277376673,"Nfib"
"2309","chr4_82884683_82885504_Nfib","TCF4",13.1422013126399,"Nfib"
"2310","chr4_97714290_97715186_Nfia","TCF4",13.5273944562562,"Nfia"
"2311","chr4_154585566_154586412_Prdm16","TCF4",12.8580214446516,"Prdm16"
"2312","chr4_154496858_154497698_Prdm16","TCF4",13.0996268957077,"Prdm16"
"2313","chr4_154449992_154450841_Prdm16","TCF4",12.4487487955908,"Prdm16"
"2314","chr5_77154662_77155534_Rest","TCF4",14.3551154151204,"Rest"
"2315","chr5_77109672_77110589_Rest","TCF4",12.4179020759838,"Rest"
"2316","chr5_77407383_77408303_Rest","TCF4",13.4806633325574,"Rest"
"2317","chr6_72736650_72737562_Tcf7l1","TCF4",13.0862455110885,"Tcf7l1"
"2318","chr7_112826042_112826950_Tead1","TCF4",12.7330207425958,"Tead1"
"2319","chr9_63698498_63699390_Smad3","TCF4",12.2008778793059,"Smad3"
"2320","chr1_190167983_190168785_Prox1","TCF4",13.9886458046298,"Prox1"
"2321","chr1_190174962_190175748_Prox1","TCF4",13.4243119113668,"Prox1"
"2322","chr10_57631653_57632539_Hsf2","TCF4",11.9594924089622,"Hsf2"
"2323","chr10_87280230_87281130_Ascl1","TCF4",14.9984053040349,"Ascl1"
"2324","chr12_27356958_27357828_Sox11","TCF4",12.8204939481385,"Sox11"
"2325","chr12_73103531_73104403_Six4","TCF4",11.9829832185375,"Six4"
"2326","chr5_121809416_121810283_Cux2","TCF4",12.2354805881338,"Cux2"
"2327","chr5_122030875_122031606_Cux2","TCF4",12.6390106647698,"Cux2"
"2328","chr9_36898338_36899229_Pknox2","TCF4",13.0011498109486,"Pknox2"
"2329","chr9_49989676_49990592_Ncam1","TCF4",12.4772036554644,"Ncam1"
"2330","chr6_115127038_115127949_Pparg","TCF4",12.2336815726274,"Pparg"
"2331","chr6_115134514_115135366_Pparg","TCF4",13.8035382809853,"Pparg"
"2332","chr6_115123003_115123894_Pparg","TCF4",11.7587366996497,"Pparg"
"2333","chr8_76912568_76913416_Nr3c2","TCF4",11.8485825926979,"Nr3c2"
"2334","chr9_32629408_32630231_Ets1","TCF4",12.2529674217146,"Ets1"
"2335","chr9_32449806_32450701_Ets1","TCF4",14.7349905026543,"Ets1"
"2336","chr9_32615645_32616555_Ets1","TCF4",12.6958531342488,"Ets1"
"2337","chr9_44691638_44692527_Kmt2a","TCF4",13.9242822134326,"Kmt2a"
"2338","chr12_72820728_72821644_Six1","TCF4",12.2748337745298,"Six1"
"2339","chr12_73103531_73104403_Six1","TCF4",11.9829832185375,"Six1"
"2340","chr18_5440315_5441168_Zeb1","TCF4",15.272176906116,"Zeb1"
"2341","chr2_33875080_33875948_Lmx1b","TCF4",11.8512582846845,"Lmx1b"
"2342","chr2_115817645_115818554_Meis2","TCF4",13.1518778728892,"Meis2"
"2343","chr2_115997369_115998276_Meis2","TCF4",11.9455688468384,"Meis2"
"2344","chr2_168545435_168546324_Nfatc2","TCF4",13.297590219236,"Nfatc2"
"2345","chr2_168798869_168799800_Nfatc2","TCF4",13.4004655064988,"Nfatc2"
"2346","chr2_168677464_168678298_Nfatc2","TCF4",12.3359613647015,"Nfatc2"
"2347","chr7_116179517_116180410_Sox6","TCF4",15.9147133166591,"Sox6"
"2348","chr12_85684283_85685151_Fos","TCF4",14.8527907339514,"Fos"
"2349","chr12_85630941_85631824_Fos","TCF4",12.4103600159812,"Fos"
"2350","chr12_85540873_85541779_Fos","TCF4",11.9022415063413,"Fos"
"2351","chr12_85598824_85599738_Fos","TCF4",11.7591363147197,"Fos"
"2352","chr16_30180515_30181440_Hes1","TCF4",11.9006931649159,"Hes1"
